2020-03-06 10:54:30,452,BTC PRICE,INFO,9063.93
2020-03-06 10:54:30,452,BTC PRICE,INFO,9095.2
2020-03-06 10:54:30,452,BTC PRICE,INFO,9065.2
2020-03-06 10:54:35,361,BTC PRICE,INFO,9063.93
2020-03-06 10:54:35,361,BTC PRICE,INFO,9095.2
2020-03-06 10:54:35,361,BTC PRICE,INFO,9065.2
2020-03-06 10:54:40,306,BTC PRICE,INFO,9068.19
2020-03-06 10:54:40,307,BTC PRICE,INFO,9095.2
2020-03-06 10:54:40,307,BTC PRICE,INFO,9065.2
2020-03-06 10:54:45,356,BTC PRICE,INFO,9068.19
2020-03-06 10:54:45,356,BTC PRICE,INFO,9095.2
2020-03-06 10:54:45,356,BTC PRICE,INFO,9065.2
2020-03-06 10:54:50,171,BTC PRICE,INFO,9063.95
2020-03-06 10:54:50,172,BTC PRICE,INFO,9095.2
2020-03-06 10:54:50,172,BTC PRICE,INFO,9065.2
2020-03-06 10:54:55,115,BTC PRICE,INFO,9063.97
2020-03-06 10:54:55,115,BTC PRICE,INFO,9095.2
2020-03-06 10:54:55,115,BTC PRICE,INFO,9065.2
2020-03-06 10:55:00,254,BTC PRICE,INFO,9064.0
2020-03-06 10:55:00,254,BTC PRICE,INFO,9095.2
2020-03-06 10:55:00,254,BTC PRICE,INFO,9065.2
2020-03-06 10:55:05,385,BTC PRICE,INFO,9064.0
2020-03-06 10:55:05,385,BTC PRICE,INFO,9095.2
2020-03-06 10:55:05,385,BTC PRICE,INFO,9065.2
2020-03-06 10:55:10,364,BTC PRICE,INFO,9064.0
2020-03-06 10:55:10,365,BTC PRICE,INFO,9095.2
2020-03-06 10:55:10,365,BTC PRICE,INFO,9065.2
2020-03-06 10:55:15,159,BTC PRICE,INFO,9064.0
2020-03-06 10:55:15,159,BTC PRICE,INFO,9095.2
2020-03-06 10:55:15,159,BTC PRICE,INFO,9065.2
2020-03-06 10:55:19,962,BTC PRICE,INFO,9064.0
2020-03-06 10:55:19,963,BTC PRICE,INFO,9095.2
2020-03-06 10:55:19,963,BTC PRICE,INFO,9065.2
2020-03-06 10:55:24,904,BTC PRICE,INFO,9072.7
2020-03-06 10:55:24,904,BTC PRICE,INFO,9095.2
2020-03-06 10:55:24,904,BTC PRICE,INFO,9065.2
2020-03-06 10:55:30,169,BTC PRICE,INFO,9072.7
2020-03-06 10:55:30,169,BTC PRICE,INFO,9095.2
2020-03-06 10:55:30,170,BTC PRICE,INFO,9066.2
2020-03-06 10:55:35,127,BTC PRICE,INFO,9072.7
2020-03-06 10:55:35,127,BTC PRICE,INFO,9095.9
2020-03-06 10:55:35,127,BTC PRICE,INFO,9066.2
2020-03-06 10:55:40,356,BTC PRICE,INFO,9072.7
2020-03-06 10:55:40,356,BTC PRICE,INFO,9095.9
2020-03-06 10:55:40,356,BTC PRICE,INFO,9066.2
2020-03-06 10:55:45,279,BTC PRICE,INFO,9072.7
2020-03-06 10:55:45,279,BTC PRICE,INFO,9095.9
2020-03-06 10:55:45,280,BTC PRICE,INFO,9066.2
2020-03-06 10:55:50,234,BTC PRICE,INFO,9075.18
2020-03-06 10:55:50,234,BTC PRICE,INFO,9095.9
2020-03-06 10:55:50,234,BTC PRICE,INFO,9066.2
2020-03-06 10:55:55,071,BTC PRICE,INFO,9075.18
2020-03-06 10:55:55,072,BTC PRICE,INFO,9095.9
2020-03-06 10:55:55,072,BTC PRICE,INFO,9068.0
2020-03-06 10:55:59,905,BTC PRICE,INFO,9075.18
2020-03-06 10:55:59,905,BTC PRICE,INFO,9095.9
2020-03-06 10:55:59,905,BTC PRICE,INFO,9068.0
2020-03-06 10:56:04,646,BTC PRICE,INFO,9077.86
2020-03-06 10:56:04,647,BTC PRICE,INFO,9095.9
2020-03-06 10:56:04,647,BTC PRICE,INFO,9068.0
2020-03-06 10:56:09,574,BTC PRICE,INFO,9077.86
2020-03-06 10:56:09,574,BTC PRICE,INFO,9095.9
2020-03-06 10:56:09,574,BTC PRICE,INFO,9068.0
2020-03-06 10:56:14,520,BTC PRICE,INFO,9077.86
2020-03-06 10:56:14,520,BTC PRICE,INFO,9095.9
2020-03-06 10:56:14,520,BTC PRICE,INFO,9068.0
2020-03-06 10:56:19,466,BTC PRICE,INFO,9077.86
2020-03-06 10:56:19,466,BTC PRICE,INFO,9095.9
2020-03-06 10:56:19,466,BTC PRICE,INFO,9068.0
2020-03-06 10:56:26,280,BTC PRICE,INFO,9073.4
2020-03-06 10:56:26,280,BTC PRICE,INFO,9095.9
2020-03-06 10:56:26,280,BTC PRICE,INFO,9068.0
2020-03-06 10:56:31,264,BTC PRICE,INFO,9080.08
2020-03-06 10:56:31,264,BTC PRICE,INFO,9096.0
2020-03-06 10:56:31,264,BTC PRICE,INFO,9068.0
2020-03-06 10:56:36,060,BTC PRICE,INFO,9080.08
2020-03-06 10:56:36,060,BTC PRICE,INFO,9096.0
2020-03-06 10:56:36,060,BTC PRICE,INFO,9072.2
2020-03-06 10:56:42,001,BTC PRICE,INFO,9080.08
2020-03-06 10:56:42,002,BTC PRICE,INFO,9096.0
2020-03-06 10:56:42,002,BTC PRICE,INFO,9072.2
2020-03-06 10:56:46,964,BTC PRICE,INFO,9080.08
2020-03-06 10:56:46,964,BTC PRICE,INFO,9096.0
2020-03-06 10:56:46,964,BTC PRICE,INFO,9072.2
2020-03-06 10:56:52,469,BTC PRICE,INFO,9078.18
2020-03-06 10:56:52,469,BTC PRICE,INFO,9096.0
2020-03-06 10:56:52,470,BTC PRICE,INFO,9072.2
2020-03-06 10:56:57,401,BTC PRICE,INFO,9078.18
2020-03-06 10:56:57,401,BTC PRICE,INFO,9096.0
2020-03-06 10:56:57,401,BTC PRICE,INFO,9072.2
2020-03-06 10:57:02,548,BTC PRICE,INFO,9078.18
2020-03-06 10:57:02,548,BTC PRICE,INFO,9099.0
2020-03-06 10:57:02,548,BTC PRICE,INFO,9072.2
2020-03-06 10:57:07,430,BTC PRICE,INFO,9066.8
2020-03-06 10:57:07,430,BTC PRICE,INFO,9099.0
2020-03-06 10:57:07,430,BTC PRICE,INFO,9072.1
2020-03-06 10:57:12,329,BTC PRICE,INFO,9066.8
2020-03-06 10:57:12,330,BTC PRICE,INFO,9099.0
2020-03-06 10:57:12,330,BTC PRICE,INFO,9072.1
2020-03-06 10:57:17,243,BTC PRICE,INFO,9066.8
2020-03-06 10:57:17,243,BTC PRICE,INFO,9099.0
2020-03-06 10:57:17,243,BTC PRICE,INFO,9069.1
2020-03-06 10:57:22,096,BTC PRICE,INFO,9068.5
2020-03-06 10:57:22,097,BTC PRICE,INFO,9099.0
2020-03-06 10:57:22,097,BTC PRICE,INFO,9069.1
2020-03-06 10:57:26,891,BTC PRICE,INFO,9077.25
2020-03-06 10:57:26,892,BTC PRICE,INFO,9099.0
2020-03-06 10:57:26,892,BTC PRICE,INFO,9069.1
2020-03-06 10:57:32,126,BTC PRICE,INFO,9067.03
2020-03-06 10:57:32,126,BTC PRICE,INFO,9099.0
2020-03-06 10:57:32,126,BTC PRICE,INFO,9069.1
2020-03-06 10:57:37,044,BTC PRICE,INFO,9067.03
2020-03-06 10:57:37,044,BTC PRICE,INFO,9099.0
2020-03-06 10:57:37,044,BTC PRICE,INFO,9069.1
2020-03-06 10:57:45,826,BTC PRICE,INFO,9067.03
2020-03-06 10:57:45,827,BTC PRICE,INFO,9099.0
2020-03-06 10:57:45,827,BTC PRICE,INFO,9069.1
2020-03-06 10:57:50,861,BTC PRICE,INFO,9067.03
2020-03-06 10:57:50,861,BTC PRICE,INFO,9096.9
2020-03-06 10:57:50,861,BTC PRICE,INFO,9069.1
2020-03-06 10:57:55,675,BTC PRICE,INFO,9067.03
2020-03-06 10:57:55,675,BTC PRICE,INFO,9096.9
2020-03-06 10:57:55,675,BTC PRICE,INFO,9069.1
2020-03-06 10:58:00,480,BTC PRICE,INFO,9072.02
2020-03-06 10:58:00,480,BTC PRICE,INFO,9098.9
2020-03-06 10:58:00,480,BTC PRICE,INFO,9069.1
2020-03-06 10:58:05,362,BTC PRICE,INFO,9072.02
2020-03-06 10:58:05,362,BTC PRICE,INFO,9098.9
2020-03-06 10:58:05,362,BTC PRICE,INFO,9069.1
2020-03-06 10:58:10,951,BTC PRICE,INFO,9072.02
2020-03-06 10:58:10,951,BTC PRICE,INFO,9098.9
2020-03-06 10:58:10,951,BTC PRICE,INFO,9069.1
