2020-03-20 00:00:01 , 6196.5 , 6197.53 ,         , 6206.73 , 6221.25
2020-03-20 00:00:03 , 6196.5 , 6197.53 ,         , 6206.73 , 6221.25
2020-03-20 00:00:04 , 6196.5 , 6197.53 , 6196.0 , 6206.73 , 6221.25
2020-03-20 00:00:07 , 6196.5 , 6197.53 ,         , 6206.73 , 6221.25
2020-03-20 00:00:09 , 6196.5 , 6213.03 , 6200.45536076 , 6206.73 , 6221.25
2020-03-20 00:00:19 , 6196.5 , 6213.03 , 6200.45536076 , 6206.73 , 6221.25
2020-03-20 00:00:23 , 6196.5 , 6212.9 ,         , 6206.73 , 6221.25
2020-03-20 00:00:24 , 6196.5 , 6208.44 ,         , 6206.73 , 6221.25
2020-03-20 00:00:26 , 6196.5 , 6208.44 , 6211.1 , 6206.73 , 6221.25
2020-03-20 00:00:29 , 6209.9 , 6208.44 ,         , 6206.73 , 6221.25
2020-03-20 00:00:31 , 6209.9 , 6208.44 ,         , 6206.73 , 6221.25
2020-03-20 00:00:32 , 6216.9 , 6208.44 ,         , 6206.73 , 6221.25
2020-03-20 00:00:34 , 6216.9 , 6208.44 , 6211.1 , 6206.73 , 6221.25
2020-03-20 00:00:36 , 6216.9 , 6208.44 ,         , 6206.73 , 6221.25
2020-03-20 00:00:37 , 6216.9 , 6208.44 ,         , 6206.73 , 6221.25
2020-03-20 00:00:39 , 6216.9 , 6208.44 ,         , 6206.73 , 6221.25
2020-03-20 00:00:41 , 6213.8 , 6208.44 , 6211.1 , 6206.73 , 6221.25
2020-03-20 00:00:43 , 6213.8 , 6208.44 ,         , 6206.73 , 6221.25
2020-03-20 00:00:44 , 6216.9 , 6212.16 ,         , 6206.73 , 6221.25
2020-03-20 00:00:46 , 6216.9 , 6202.52 ,         , 6206.73 , 6221.25
2020-03-20 00:00:48 , 6216.9 , 6202.52 , 6213.6 , 6206.73 , 6221.25
2020-03-20 00:00:51 , 6216.9 , 6214.6 ,         , 6206.73 , 6221.25
2020-03-20 00:00:53 , 6216.9 , 6214.6 ,         , 6206.73 , 6221.25
2020-03-20 00:00:55 , 6216.9 , 6214.6 , 6209.9 , 6206.73 , 6221.25
2020-03-20 00:00:58 , 6216.9 , 6210.16 ,         , 6206.73 , 6221.25
2020-03-20 00:00:59 , 6216.9 , 6210.16 ,         , 6206.73 , 6221.25
2020-03-20 00:01:02 , 6216.9 , 6210.16 , 6209.9 , 6206.73 , 6221.25
2020-03-20 00:01:04 , 6213.8 , 6210.16 ,         , 6206.73 , 6221.25
2020-03-20 00:01:06 , 6213.8 , 6210.16 ,         , 6206.73 , 6221.25
2020-03-20 00:01:08 , 6213.8 , 6210.16 ,         , 6206.73 , 6221.25
2020-03-20 00:01:09 , 6206.0 , 6210.16 , 6209.9 , 6206.73 , 6221.25
2020-03-20 00:01:11 , 6206.0 , 6210.16 ,         , 6206.73 , 6221.25
2020-03-20 00:01:13 , 6206.1 , 6210.16 ,         , 6206.73 , 6221.25
2020-03-20 00:01:16 , 6205.2 , 6210.16 , 6196.7 , 6206.73 , 6221.25
2020-03-20 00:01:18 , 6205.2 , 6197.78 ,         , 6206.73 , 6221.25
2020-03-20 00:01:20 , 6205.2 , 6197.78 ,         , 6206.73 , 6221.25
2020-03-20 00:01:21 , 6202.5 , 6197.78 ,         , 6206.73 , 6221.25
2020-03-20 00:01:23 , 6202.5 , 6197.78 , 6196.7 , 6206.73 , 6221.25
2020-03-20 00:01:25 , 6202.5 , 6197.78 ,         , 6206.73 , 6221.25
2020-03-20 00:01:27 , 6202.5 , 6197.78 ,         , 6206.73 , 6221.25
2020-03-20 00:01:29 , 6202.5 , 6197.78 ,         , 6206.73 , 6221.25
2020-03-20 00:01:31 , 6202.5 , 6197.78 , 6196.7 , 6206.73 , 6221.25
2020-03-20 00:01:35 , 6202.5 , 6197.78 ,         , 6206.73 , 6221.25
2020-03-20 00:01:36 , 6202.5 , 6198.51 ,         , 6206.73 , 6221.25
2020-03-20 00:01:38 , 6202.5 , 6193.1 , 6195.2 , 6206.73 , 6221.25
2020-03-20 00:01:41 , 6202.5 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:01:43 , 6202.5 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:01:45 , 6202.5 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:01:47 , 6197.6 , 6193.1 , 6192.3 , 6206.73 , 6221.25
2020-03-20 00:01:49 , 6197.6 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:01:51 , 6206.0 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:01:52 , 6199.2 , 6196.29 ,         , 6206.73 , 6221.25
2020-03-20 00:01:55 , 6199.2 , 6196.29 , 6191.3 , 6206.73 , 6221.25
2020-03-20 00:01:58 , 6199.2 , 6196.27 ,         , 6206.73 , 6221.25
2020-03-20 00:01:59 , 6199.2 , 6196.27 ,         , 6206.73 , 6221.25
2020-03-20 00:02:01 , 6199.2 , 6196.27 ,         , 6206.73 , 6221.25
2020-03-20 00:02:03 , 6199.2 , 6196.27 , 6191.3 , 6206.73 , 6221.25
2020-03-20 00:02:06 , 6199.2 , 6196.27 ,         , 6206.73 , 6221.25
2020-03-20 00:02:08 , 6199.2 , 6196.27 ,         , 6206.73 , 6221.25
2020-03-20 00:02:09 , 6199.2 , 6196.27 , 6195.4785252 , 6206.73 , 6221.25
2020-03-20 00:02:12 , 6199.2 , 6199.95 ,         , 6206.73 , 6221.25
2020-03-20 00:02:14 , 6199.2 , 6199.95 ,         , 6206.73 , 6221.25
2020-03-20 00:02:16 , 6199.2 , 6199.95 ,         , 6206.73 , 6221.25
2020-03-20 00:02:17 , 6199.2 , 6199.95 , 6195.5 , 6206.73 , 6221.25
2020-03-20 00:02:20 , 6199.2 , 6199.95 ,         , 6206.73 , 6221.25
2020-03-20 00:02:21 , 6199.2 , 6199.95 ,         , 6206.73 , 6221.25
2020-03-20 00:02:23 , 6199.2 , 6199.95 ,         , 6206.73 , 6221.25
2020-03-20 00:02:25 , 6199.5 , 6195.71 , 6195.56421779 , 6206.73 , 6221.25
2020-03-20 00:02:27 , 6199.5 , 6195.71 ,         , 6206.73 , 6221.25
2020-03-20 00:02:28 , 6199.5 , 6195.71 ,         , 6206.73 , 6221.25
2020-03-20 00:02:30 , 6198.0 , 6195.71 ,         , 6206.73 , 6221.25
2020-03-20 00:02:32 , 6198.0 , 6195.71 , 6195.56421779 , 6206.73 , 6221.25
2020-03-20 00:02:34 , 6198.0 , 6195.71 ,         , 6206.73 , 6221.25
2020-03-20 00:02:35 , 6198.0 , 6195.71 ,         , 6206.73 , 6221.25
2020-03-20 00:02:37 , 6198.0 , 6195.71 ,         , 6206.73 , 6221.25
2020-03-20 00:02:39 , 6198.0 , 6195.71 , 6191.1 , 6206.73 , 6221.25
2020-03-20 00:02:41 , 6199.5 , 6198.63 ,         , 6206.73 , 6221.25
2020-03-20 00:02:43 , 6199.5 , 6198.63 ,         , 6206.73 , 6221.25
2020-03-20 00:02:44 , 6198.1 , 6198.63 ,         , 6206.73 , 6221.25
2020-03-20 00:02:46 , 6198.1 , 6197.94 , 6191.1 , 6206.73 , 6221.25
2020-03-20 00:02:48 , 6198.1 , 6197.94 ,         , 6206.73 , 6221.25
2020-03-20 00:02:50 , 6198.1 , 6197.94 ,         , 6206.73 , 6221.25
2020-03-20 00:02:52 , 6198.1 , 6197.94 ,         , 6206.73 , 6221.25
2020-03-20 00:02:53 , 6198.0 , 6193.1 , 6191.1 , 6206.73 , 6221.25
2020-03-20 00:02:56 , 6198.0 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:02:58 , 6199.0 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:02:59 , 6199.0 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:03:01 , 6198.0 , 6193.1 , 6191.25535374 , 6206.73 , 6221.25
2020-03-20 00:03:04 , 6198.0 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:03:06 , 6198.4 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:03:08 , 6198.4 , 6193.1 , 6198.7 , 6206.73 , 6221.25
2020-03-20 00:03:10 , 6198.4 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:03:12 , 6198.4 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:03:14 , 6198.4 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:03:15 , 6198.4 , 6193.1 , 6195.3 , 6206.73 , 6221.25
2020-03-20 00:03:18 , 6198.0 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:03:19 , 6198.0 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:03:21 , 6198.0 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:03:22 , 6198.0 , 6193.1 , 6195.3 , 6206.73 , 6221.25
2020-03-20 00:03:25 , 6198.0 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:03:27 , 6198.0 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:03:28 , 6198.0 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:03:30 , 6198.0 , 6193.1 , 6198.0 , 6206.73 , 6221.25
2020-03-20 00:03:32 , 6198.0 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:03:34 , 6198.0 , 6193.1 ,         , 6206.73 , 6221.25
2020-03-20 00:03:36 , 6199.0 , 6197.96 ,         , 6206.73 , 6221.25
2020-03-20 00:03:37 , 6199.0 , 6197.98 , 6195.3 , 6206.73 , 6221.25
2020-03-20 00:03:40 , 6198.9 , 6198.0 ,         , 6206.73 , 6221.25
2020-03-20 00:03:41 , 6198.9 , 6198.0 ,         , 6206.73 , 6221.25
2020-03-20 00:03:43 , 6198.9 , 6198.0 ,         , 6206.73 , 6221.25
2020-03-20 00:03:45 , 6198.9 , 6198.29 , 6199.9 , 6206.73 , 6221.25
2020-03-20 00:03:47 , 6199.0 , 6198.29 ,         , 6206.73 , 6221.25
2020-03-20 00:03:49 , 6199.0 , 6204.13 ,         , 6206.73 , 6221.25
2020-03-20 00:03:51 , 6199.0 , 6204.13 ,         , 6206.73 , 6221.25
2020-03-20 00:03:53 , 6202.3 , 6204.13 , 6197.2 , 6206.73 , 6221.25
2020-03-20 00:03:55 , 6202.3 , 6204.13 ,         , 6206.73 , 6221.25
2020-03-20 00:03:57 , 6202.3 , 6204.13 ,         , 6206.73 , 6221.25
2020-03-20 00:03:58 , 6202.3 , 6204.13 ,         , 6206.73 , 6221.25
